,,,,,,,Daily Price Arrival Report-07-11-2025 to 25-04-2026 for Haryana,,,,,,
Haryana,Karnal,Tarori APMC,Cereals,Wheat,Other,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,632.00,Metric Tonnes,09-04-2026
Haryana,Karnal,Tarori APMC,Cereals,Wheat,Other,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,628.10",Metric Tonnes,08-04-2026
Haryana,Karnal,Tarori APMC,Cereals,Wheat,Other,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,860.30",Metric Tonnes,07-04-2026
Haryana,Karnal,Tarori APMC,Cereals,Wheat,Other,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,385.90,Metric Tonnes,06-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,604.90,Metric Tonnes,25-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,263.10,Metric Tonnes,24-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,232.80",Metric Tonnes,23-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,965.90,Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,361.80",Metric Tonnes,21-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,611.90",Metric Tonnes,19-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,507.70",Metric Tonnes,18-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,119.00",Metric Tonnes,17-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,732.80",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,860.80",Metric Tonnes,15-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,725.50",Metric Tonnes,14-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,359.10",Metric Tonnes,12-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,849.00",Metric Tonnes,10-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,358.50,Metric Tonnes,07-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,114.30,Metric Tonnes,05-04-2026
Haryana,Kurukshetra,Babain APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,55.00,Metric Tonnes,04-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-2,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,458.00",Metric Tonnes,23-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-2,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,560.00",Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"15,050.00",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"17,580.00",Metric Tonnes,15-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,450.00",Metric Tonnes,12-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,530.00",Metric Tonnes,11-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-2,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,650.00",Metric Tonnes,10-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-1,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,112.00",Metric Tonnes,09-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-2,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,540.00",Metric Tonnes,09-04-2026
Haryana,Kurukshetra,Iamailabad APMC,Cereals,Wheat,Kanak,Grade Range-2,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,450.00",Metric Tonnes,08-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,700.00",Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,490.00",Metric Tonnes,20-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,850.00",Metric Tonnes,19-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,452.70",Metric Tonnes,17-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,780.00",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,450.00",Metric Tonnes,15-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"8,500.00",Metric Tonnes,14-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,525.00",Metric Tonnes,13-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,735.00",Metric Tonnes,12-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,328.00",Metric Tonnes,10-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,009.80",Metric Tonnes,09-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,825.00,Metric Tonnes,08-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,287.80",Metric Tonnes,07-04-2026
Haryana,Kurukshetra,Ladwa APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,124.20,Metric Tonnes,03-04-2026
Haryana,Kurukshetra,Pehowa APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,583.00,Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Pehowa APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,149.80",Metric Tonnes,20-04-2026
Haryana,Kurukshetra,Pehowa APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,156.50,Metric Tonnes,19-04-2026
Haryana,Kurukshetra,Pehowa APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,117.00",Metric Tonnes,18-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,225.70,Metric Tonnes,25-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,1.50,Metric Tonnes,24-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,175.00,Metric Tonnes,23-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,9.50,Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,650.00,Metric Tonnes,21-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,620.00,Metric Tonnes,20-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,050.80",Metric Tonnes,18-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,974.20",Metric Tonnes,17-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,500.50",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,200.00",Metric Tonnes,15-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,588.20,Metric Tonnes,14-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,766.50,Metric Tonnes,12-04-2026
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,11.50,Metric Tonnes,09-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,363.00,Metric Tonnes,24-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,046.00",Metric Tonnes,23-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,941.50,Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,150.00",Metric Tonnes,21-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,355.00",Metric Tonnes,20-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,590.00",Metric Tonnes,18-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,854.00",Metric Tonnes,17-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,385.00",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,630.00",Metric Tonnes,15-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,177.00",Metric Tonnes,14-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,615.00",Metric Tonnes,13-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Wheat,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,982.00,Metric Tonnes,10-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,410.50,Metric Tonnes,09-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,010.00",Metric Tonnes,08-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,542.00,Metric Tonnes,07-04-2026
Haryana,Kurukshetra,Pipli APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,42.50,Metric Tonnes,06-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,893.30,Metric Tonnes,23-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,302.50",Metric Tonnes,21-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,513.00",Metric Tonnes,20-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,220.20",Metric Tonnes,17-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,233.30",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,906.00",Metric Tonnes,14-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"52,209.00",Metric Tonnes,13-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,908.40",Metric Tonnes,11-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,625.20",Metric Tonnes,10-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,169.00",Metric Tonnes,09-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,560.00",Metric Tonnes,07-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,560.00",Metric Tonnes,06-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Super Fine,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,72.00,Metric Tonnes,04-04-2026
Haryana,Kurukshetra,Shahabad APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,198.00,Metric Tonnes,03-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,655.80",Metric Tonnes,23-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,773.20",Metric Tonnes,22-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,497.30",Metric Tonnes,21-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"10,037.40",Metric Tonnes,17-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"12,024.70",Metric Tonnes,16-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,872.80",Metric Tonnes,13-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,330.70,Metric Tonnes,12-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"12,061.20",Metric Tonnes,11-04-2026
Haryana,Kurukshetra,Thanesar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,374.00",Metric Tonnes,09-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,610.00","2,610.00",Rs./Quintal,10.00,Metric Tonnes,29-12-2025
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,23.10,Metric Tonnes,24-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,52.80,Metric Tonnes,23-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,80.30,Metric Tonnes,22-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,42.10,Metric Tonnes,21-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,150.50,Metric Tonnes,20-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,88.80,Metric Tonnes,18-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,55.30,Metric Tonnes,17-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,543.00,Metric Tonnes,16-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,152.10,Metric Tonnes,15-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,42.50,Metric Tonnes,14-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,97.30,Metric Tonnes,13-04-2026
Haryana,Mahendragarh-Narnaul,Ateli APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,22.10,Metric Tonnes,09-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,1.00,Metric Tonnes,27-01-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,400.00","2,400.00",Rs./Quintal,0.30,Metric Tonnes,25-02-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,167.50,Metric Tonnes,24-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,155.10,Metric Tonnes,23-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,400.00","2,400.00",Rs./Quintal,0.80,Metric Tonnes,23-02-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,450.00","2,450.00",Rs./Quintal,0.80,Metric Tonnes,17-12-2025
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,754.60,Metric Tonnes,16-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,530.30,Metric Tonnes,14-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,921.00,Metric Tonnes,13-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,400.00","2,400.00",Rs./Quintal,1.50,Metric Tonnes,12-03-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,585.00","2,585.00",Rs./Quintal,771.80,Metric Tonnes,11-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,28.10,Metric Tonnes,10-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,210.60,Metric Tonnes,09-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,176.60,Metric Tonnes,08-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,260.40,Metric Tonnes,06-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,104.80,Metric Tonnes,05-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,139.80,Metric Tonnes,04-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,67.20,Metric Tonnes,03-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,7.00,Metric Tonnes,02-04-2026
Haryana,Mahendragarh-Narnaul,Khanina APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,7.00,Metric Tonnes,01-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,300.20,Metric Tonnes,24-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,264.00,Metric Tonnes,23-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,557.90,Metric Tonnes,22-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,410.90,Metric Tonnes,20-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,585.10,Metric Tonnes,19-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,589.80,Metric Tonnes,17-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,554.80,Metric Tonnes,16-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,610.30,Metric Tonnes,15-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,912.20,Metric Tonnes,14-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,66.40,Metric Tonnes,13-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,600.00","2,585.00",Rs./Quintal,457.60,Metric Tonnes,12-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,510.10,Metric Tonnes,11-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,428.00,Metric Tonnes,10-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,245.80,Metric Tonnes,09-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,259.40,Metric Tonnes,08-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,286.30,Metric Tonnes,07-04-2026
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,600.00","2,585.00",Rs./Quintal,62.90,Metric Tonnes,06-04-2026
Haryana,Mahendragarh-Narnaul,Narnaul APMC,Cereals,Wheat,Wheat,Local,"2,590.00","2,590.00","2,590.00",Rs./Quintal,2.60,Metric Tonnes,21-04-2026
